touchpoint_id,opp_id,lead_id,touch_sequence,total_touches_in_journey,touch_date,days_before_opp_creation,channel,campaign,touch_type,landing_page,content_asset_id,engagement_score,is_first_touch,is_last_touch,true_marginal_contribution,attributed_revenue_brl
TP-0001513,OPP-00332,LEAD-001860,1,5,2023-04-04,43,paid_search,google_branded_2023,click,/lp/trial-30-dias,AST-0016,32,1,0,0.029607,4219.0
TP-0001514,OPP-00332,LEAD-001860,2,5,2023-04-06,41,webinar_evento,black_friday_2023,click,/webinar/automacao-vendas-demo,AST-0014,25,0,0,0.026272,3743.77
TP-0001515,OPP-00332,LEAD-001860,3,5,2023-04-16,31,webinar_evento,bf-23,form_fill,/webinar/integracao-erp-ao-vivo,AST-0012,52,0,0,0.196778,28040.81
TP-0001516,OPP-00332,LEAD-001860,4,5,2023-04-16,31,webinar_evento,black_friday_2023,demo_request,/lp/trial-30-dias,AST-0016,97,0,0,0.286222,40786.63
TP-0001517,OPP-00332,LEAD-001860,5,5,2023-04-17,30,webinar_evento,campanha_natal_2023,demo_request,/webinar/integracao-erp-ao-vivo,AST-0012,81,0,1,0.461121,65709.79
TP-0001518,OPP-00333,LEAD-001864,1,5,2023-04-20,36,organic_search,(not set),impression,/produto/api-marketplace,AST-0021,14,1,0,0.012631,1068.62
TP-0001519,OPP-00333,LEAD-001864,2,5,2023-04-29,27,organic_search,,click,/blog/churn-saas-brasil,AST-0005,34,0,0,0.05544,4690.2
TP-0001520,OPP-00333,LEAD-001864,3,5,2023-05-07,19,organic_search,,content_view,/ebook/roi-tecnologia-empresas,AST-0010,35,0,0,0.130896,11073.84
TP-0001521,OPP-00333,LEAD-001864,4,5,2023-05-13,13,organic_search,(not set),form_fill,/ebook/gestao-pipeline-vendas,AST-0009,60,0,0,0.552569,46747.34
TP-0001522,OPP-00333,LEAD-001864,5,5,2023-05-20,6,organic_search,(not set),email_open,/produto/api-marketplace,AST-0021,17,0,1,0.248463,21020.0
TP-0001523,OPP-00334,LEAD-001876,1,7,2023-04-25,38,linkedin_ads,linkedin_decisores_ti_2023,impression,/lp/comparativo-erp,AST-0017,12,1,0,0.002791,96.56
TP-0001524,OPP-00334,LEAD-001876,2,7,2023-04-27,36,linkedin_ads,lkd_awareness_2023,click,/ebook/gestao-pipeline-vendas,AST-0009,25,0,0,0.007429,257.05
TP-0001525,OPP-00334,LEAD-001876,3,7,2023-04-28,35,linkedin_ads,lkd_awareness_2023,content_view,/lp/comparativo-erp,AST-0017,55,0,0,0.010639,368.11
TP-0001526,OPP-00334,LEAD-001876,4,7,2023-05-17,16,linkedin_ads,linkedin_decisores_ti_2023,demo_request,/lp/trial-30-dias,AST-0016,95,0,0,0.165332,5720.47
TP-0001527,OPP-00334,LEAD-001876,5,7,2023-05-20,13,linkedin_ads,linkedin_decisores_ti_2023,sales_call,/webinar/crm-para-gestores,AST-0013,88,0,0,0.230447,7973.48
TP-0001528,OPP-00334,LEAD-001876,6,7,2023-05-23,10,linkedin_ads,linkedin_gestores_2023,form_fill,/lp/demo-gratis,AST-0015,76,0,0,0.174484,6037.14
TP-0001529,OPP-00334,LEAD-001876,7,7,2023-05-24,9,linkedin_ads,linkedin_decisores_ti_2023,demo_request,/produto/crm-integracao,AST-0019,98,0,1,0.408879,14147.2
TP-0001530,OPP-00335,LEAD-001882,1,4,2023-04-21,33,paid_search,pesquisa_concorrentes_q2_2023,click,/lp/roi-calculator,AST-0018,13,1,0,0.03151,2111.2
TP-0001531,OPP-00335,LEAD-001882,2,4,2023-04-30,24,paid_search,google_brand_keywords_2023,click,/ebook/gestao-pipeline-vendas,AST-0009,23,0,0,0.0461,3088.7
TP-0001532,OPP-00335,LEAD-001882,3,4,2023-04-30,24,paid_search,crm-b2b-keywords-2023,form_fill,/lp/roi-calculator,AST-0018,54,0,0,0.169033,11325.22
TP-0001533,OPP-00335,LEAD-001882,4,4,2023-05-10,14,paid_search,integracao_erp_pesquisa_2023,demo_request,/ebook/integracao-sistemas-guia,AST-0011,79,0,1,0.753357,50474.89
TP-0001534,OPP-00336,LEAD-001900,1,5,2023-04-23,41,webinar_evento,bf-23,impression,/webinar/automacao-vendas-demo,AST-0014,34,1,0,0.002216,460.53
TP-0001535,OPP-00336,LEAD-001900,2,5,2023-04-23,41,organic_search,(not set),click,/produto/erp-connector,AST-0020,33,0,0,0.005114,1062.77
TP-0001536,OPP-00336,LEAD-001900,3,5,2023-05-01,33,organic_search,(not set),form_fill,/blog/churn-saas-brasil,AST-0005,53,0,0,0.033207,6900.49
TP-0001537,OPP-00336,LEAD-001900,4,5,2023-05-11,23,organic_search,(none),demo_request,/blog/crm-para-industria,AST-0002,97,0,0,0.098667,20503.01
TP-0001538,OPP-00336,LEAD-001900,5,5,2023-06-03,0,organic_search,(none),sales_call,/produto/crm-integracao,AST-0019,99,0,1,0.860795,178873.19
TP-0001539,OPP-00337,LEAD-001901,1,2,2023-04-28,36,organic_search,,impression,/blog/integracao-erp-sistemas,AST-0003,1,1,0,0.211962,32536.11
TP-0001540,OPP-00337,LEAD-001901,2,2,2023-04-29,35,organic_search,(not set),click,/webinar/integracao-erp-ao-vivo,AST-0012,38,0,1,0.788038,120963.89
TP-0001541,OPP-00338,LEAD-001906,1,6,2023-04-25,38,webinar_evento,black_friday_2023,impression,/lp/demo-gratis,AST-0015,28,1,0,0.008373,501.57
TP-0001542,OPP-00338,LEAD-001906,2,6,2023-05-01,32,organic_search,,click,/produto/erp-connector,AST-0020,30,0,0,0.029663,1776.79
TP-0001543,OPP-00338,LEAD-001906,3,6,2023-05-05,28,organic_search,,form_fill,/produto/erp-connector,AST-0020,67,0,0,0.144732,8669.47
TP-0001544,OPP-00338,LEAD-001906,4,6,2023-05-09,24,organic_search,,demo_request,/produto/api-marketplace,AST-0021,82,0,0,0.280141,16780.47
TP-0001545,OPP-00338,LEAD-001906,5,6,2023-05-13,20,organic_search,(none),sales_call,/produto/api-marketplace,AST-0021,85,0,0,0.419386,25121.23
TP-0001546,OPP-00338,LEAD-001906,6,6,2023-05-30,3,organic_search,(none),impression,/produto/erp-connector,AST-0020,7,0,1,0.117704,7050.46
TP-0001547,OPP-00339,LEAD-001911,1,8,2023-05-06,30,webinar_evento,bf-23,impression,/lp/demo-gratis,AST-0015,23,1,0,0.003791,181.97
TP-0001548,OPP-00339,LEAD-001911,2,8,2023-05-06,30,direct,(direct),click,/lp/roi-calculator,AST-0018,29,0,0,0.008748,419.93
TP-0001549,OPP-00339,LEAD-001911,3,8,2023-05-15,21,direct,,form_fill,/blog/automacao-marketing-b2b,AST-0004,64,0,0,0.061009,2928.43
TP-0001550,OPP-00339,LEAD-001911,4,8,2023-05-20,16,direct,(not set),demo_request,/lp/trial-30-dias,AST-0016,70,0,0,0.126831,6087.9
TP-0001551,OPP-00339,LEAD-001911,5,8,2023-05-21,15,direct,,sales_call,/lp/trial-30-dias,AST-0016,100,0,0,0.15325,7355.99
TP-0001552,OPP-00339,LEAD-001911,6,8,2023-05-25,11,direct,(direct),form_fill,/produto/crm-integracao,AST-0019,52,0,0,0.124625,5981.99
TP-0001553,OPP-00339,LEAD-001911,7,8,2023-05-31,5,direct,(not set),click,/lp/trial-30-dias,AST-0016,18,0,0,0.052175,2504.38
TP-0001554,OPP-00339,LEAD-001911,8,8,2023-05-31,5,direct,(not set),sales_call,/lp/demo-gratis,AST-0015,92,0,1,0.469571,22539.42
TP-0001555,OPP-00340,LEAD-001926,1,5,2023-04-29,38,organic_search,(none),impression,/blog/gestao-vendas-b2b,AST-0001,1,1,0,0.007181,236.96
TP-0001556,OPP-00340,LEAD-001926,2,5,2023-05-18,19,paid_search,google_brand_keywords_2023,click,/blog/crm-para-industria,AST-0002,27,0,0,0.064378,2124.46
TP-0001557,OPP-00340,LEAD-001926,3,5,2023-05-22,15,paid_search,google_branded_2023,content_view,/lp/trial-30-dias,AST-0016,24,0,0,0.114224,3769.39
TP-0001558,OPP-00340,LEAD-001926,4,5,2023-06-02,4,paid_search,integracao_erp_pesquisa_2023,form_fill,/produto/api-marketplace,AST-0021,41,0,0,0.689162,22742.35
TP-0001559,OPP-00340,LEAD-001926,5,5,2023-06-06,0,paid_search,crm-b2b-keywords-2023,impression,/webinar/crm-para-gestores,AST-0013,18,0,1,0.125056,4126.84
TP-0001560,OPP-00341,LEAD-001933,1,6,2023-05-07,28,linkedin_ads,linkedin_prospecao_q2_2023,impression,/webinar/automacao-vendas-demo,AST-0014,9,1,0,0.004489,439.9
TP-0001561,OPP-00341,LEAD-001933,2,6,2023-05-21,14,linkedin_ads,linkedin_decisores_ti_2023,click,/webinar/crm-para-gestores,AST-0013,9,0,0,0.028158,2759.47
TP-0001562,OPP-00341,LEAD-001933,3,6,2023-05-22,13,linkedin_ads,linkedin_gestores_2023,content_view,/ebook/roi-tecnologia-empresas,AST-0010,32,0,0,0.040324,3951.72
TP-0001563,OPP-00341,LEAD-001933,4,6,2023-05-29,6,linkedin_ads,linkedin_gestores_2023,demo_request,/webinar/integracao-erp-ao-vivo,AST-0012,68,0,0,0.26593,26061.14
TP-0001564,OPP-00341,LEAD-001933,5,6,2023-05-30,5,linkedin_ads,linkedin_prospeccao_q2_2023,sales_call,/ebook/gestao-pipeline-vendas,AST-0009,92,0,0,0.321322,31489.59
TP-0001565,OPP-00341,LEAD-001933,6,6,2023-06-01,3,linkedin_ads,linkedin_decisores_ti_2023,form_fill,/ebook/integracao-sistemas-guia,AST-0011,55,0,1,0.339777,33298.18
TP-0001566,OPP-00342,LEAD-001935,1,5,2023-04-09,44,webinar_evento,evento_crm_gestores_q2,impression,/ebook/roi-tecnologia-empresas,AST-0010,9,1,0,0.003554,191.55
TP-0001567,OPP-00342,LEAD-001935,2,5,2023-04-09,44,linkedin_ads,lkd_awareness_2023,click,/blog/automacao-marketing-b2b,AST-0004,37,0,0,0.008201,442.05
TP-0001568,OPP-00342,LEAD-001935,3,5,2023-04-19,34,linkedin_ads,linkedin_prospeccao_q2_2023,form_fill,/ebook/roi-tecnologia-empresas,AST-0010,60,0,0,0.061428,3310.95
TP-0001569,OPP-00342,LEAD-001935,4,5,2023-04-26,27,linkedin_ads,linkedin_prospeccao_q2_2023,demo_request,/blog/leads-qualificados-b2b,AST-0007,76,0,0,0.147312,7940.12
TP-0001570,OPP-00342,LEAD-001935,5,5,2023-05-12,11,linkedin_ads,linkedin_prospeccao_q2_2023,sales_call,/lp/demo-gratis,AST-0015,100,0,1,0.779505,42015.32
TP-0001571,OPP-00343,LEAD-001946,1,3,2023-05-05,19,webinar_evento,webinar_integracao_erp_2023,impression,/lp/comparativo-erp,AST-0017,24,1,0,0.024652,5379.12
TP-0001572,OPP-00343,LEAD-001946,2,3,2023-05-16,8,webinar_evento,black_friday_2023,click,/webinar/crm-para-gestores,AST-0013,16,0,0,0.124815,27234.55
TP-0001573,OPP-00343,LEAD-001946,3,3,2023-05-19,5,webinar_evento,campanha-natal-2023,form_fill,/ebook/gestao-pipeline-vendas,AST-0009,65,0,1,0.850533,185586.33
TP-0001574,OPP-00344,LEAD-001952,1,8,2023-04-17,44,linkedin_ads,linkedin_prospecao_q2_2023,impression,/lp/demo-gratis,AST-0015,24,1,0,0.003188,318.17
TP-0001575,OPP-00344,LEAD-001952,2,8,2023-04-18,43,linkedin_ads,lkd_awareness_2023,click,/webinar/crm-para-gestores,AST-0013,21,0,0,0.007902,788.6
TP-0001576,OPP-00344,LEAD-001952,3,8,2023-04-22,39,linkedin_ads,linkedin_prospeccao_q2_2023,content_view,/ebook/gestao-pipeline-vendas,AST-0009,32,0,0,0.01402,1399.2
TP-0001577,OPP-00344,LEAD-001952,4,8,2023-04-22,39,linkedin_ads,linkedin_decisores_ti_2023,demo_request,/webinar/automacao-vendas-demo,AST-0014,93,0,0,0.05608,5596.81
TP-0001578,OPP-00344,LEAD-001952,5,8,2023-04-27,34,linkedin_ads,linkedin_decisores_ti_2023,sales_call,/lp/roi-calculator,AST-0018,100,0,0,0.090171,8999.08
TP-0001579,OPP-00344,LEAD-001952,6,8,2023-05-22,9,linkedin_ads,lkd_awareness_2023,click,/lp/comparativo-erp,AST-0017,29,0,0,0.089628,8944.84
TP-0001580,OPP-00344,LEAD-001952,7,8,2023-05-24,7,linkedin_ads,linkedin_decisores_ti_2023,impression,/webinar/integracao-erp-ao-vivo,AST-0012,19,0,0,0.034464,3439.49
TP-0001581,OPP-00344,LEAD-001952,8,8,2023-05-27,4,linkedin_ads,linkedin_prospecao_q2_2023,form_fill,/lp/roi-calculator,AST-0018,53,0,1,0.704547,70313.81
TP-0001582,OPP-00345,LEAD-001972,1,4,2023-05-05,25,paid_search,google_branded_2023,click,/produto/erp-connector,AST-0020,28,1,0,0.024186,706.24
TP-0001583,OPP-00345,LEAD-001972,2,4,2023-05-11,19,organic_search,,click,/blog/gestao-vendas-b2b,AST-0001,25,0,0,0.02856,833.94
TP-0001584,OPP-00345,LEAD-001972,3,4,2023-05-13,17,organic_search,(not set),form_fill,/produto/api-marketplace,AST-0021,51,0,0,0.120799,3527.34
TP-0001585,OPP-00345,LEAD-001972,4,4,2023-05-29,1,organic_search,(not set),demo_request,/webinar/crm-para-gestores,AST-0013,100,0,1,0.826455,24132.49
TP-0001586,OPP-00346,LEAD-001975,1,6,2023-04-16,42,webinar_evento,bf-23,impression,/lp/roi-calculator,AST-0018,8,1,0,0.001957,91.22
TP-0001587,OPP-00346,LEAD-001975,2,6,2023-04-29,29,webinar_evento,evento_crm_gestores_q2,click,/lp/roi-calculator,AST-0018,29,0,0,0.011433,532.76
TP-0001588,OPP-00346,LEAD-001975,3,6,2023-05-01,27,webinar_evento,evento_crm_gestores_q2,form_fill,/lp/trial-30-dias,AST-0016,63,0,0,0.048357,2253.45
TP-0001589,OPP-00346,LEAD-001975,4,6,2023-05-15,13,webinar_evento,bf-23,demo_request,/ebook/crm-para-varejo,AST-0008,88,0,0,0.191198,8909.85
TP-0001590,OPP-00346,LEAD-001975,5,6,2023-05-15,13,webinar_evento,campanha_natal_2023,sales_call,/webinar/crm-para-gestores,AST-0013,73,0,0,0.215098,10023.58
TP-0001591,OPP-00346,LEAD-001975,6,6,2023-05-22,6,webinar_evento,evento_crm_gestores_q2,sales_call,/webinar/automacao-vendas-demo,AST-0014,82,0,1,0.531956,24789.13
TP-0001592,OPP-00347,LEAD-001983,1,4,2023-05-02,31,organic_search,(none),impression,/ebook/gestao-pipeline-vendas,AST-0009,6,1,0,0.02846,2325.16
TP-0001593,OPP-00347,LEAD-001983,2,4,2023-05-03,30,organic_search,(not set),click,/produto/crm-integracao,AST-0019,30,0,0,0.070539,5763.04
TP-0001594,OPP-00347,LEAD-001983,3,4,2023-05-05,28,organic_search,(none),content_view,/blog/crm-para-industria,AST-0002,46,0,0,0.108495,8864.05
TP-0001595,OPP-00347,LEAD-001983,4,4,2023-05-13,20,organic_search,(none),form_fill,/blog/leads-qualificados-b2b,AST-0007,71,0,1,0.792506,64747.75
TP-0001596,OPP-00348,LEAD-001985,1,3,2023-04-21,42,paid_search,crm-b2b-keywords-2023,click,/lp/roi-calculator,AST-0018,20,1,0,0.047105,5256.9
TP-0001597,OPP-00348,LEAD-001985,2,3,2023-04-28,35,paid_search,integracao_erp_pesquisa_2023,click,/lp/roi-calculator,AST-0018,37,0,0,0.059741,6667.05
TP-0001598,OPP-00348,LEAD-001985,3,3,2023-05-12,21,paid_search,crm-b2b-keywords-2023,form_fill,/lp/roi-calculator,AST-0018,72,0,1,0.893155,99676.05
TP-0001599,OPP-00349,LEAD-001991,1,9,2023-04-21,37,linkedin_ads,linkedin_prospeccao_q2_2023,impression,/webinar/integracao-erp-ao-vivo,AST-0012,14,1,0,0.001963,188.64
TP-0001600,OPP-00349,LEAD-001991,2,9,2023-04-24,34,meta_ads,fb-leads-varejo-2023,click,/ebook/crm-para-varejo,AST-0008,32,0,0,0.005613,539.37
TP-0001601,OPP-00349,LEAD-001991,3,9,2023-04-24,34,meta_ads,fb-leads-varejo-2023,content_view,/ebook/crm-para-varejo,AST-0008,46,0,0,0.007483,719.15
TP-0001602,OPP-00349,LEAD-001991,4,9,2023-04-30,28,meta_ads,meta_awareness_2023,demo_request,/lp/roi-calculator,AST-0018,100,0,0,0.04595,4415.79
TP-0001603,OPP-00349,LEAD-001991,5,9,2023-05-04,24,meta_ads,ig_gestores_b2b_q2,sales_call,/ebook/gestao-pipeline-vendas,AST-0009,100,0,0,0.068789,6610.66
TP-0001604,OPP-00349,LEAD-001991,6,9,2023-05-08,20,meta_ads,fb-leads-varejo-2023,click,/ebook/gestao-pipeline-vendas,AST-0009,27,0,0,0.015256,1466.15
TP-0001605,OPP-00349,LEAD-001991,7,9,2023-05-13,15,meta_ads,meta_awareness_2023,email_open,/lp/trial-30-dias,AST-0016,24,0,0,0.014537,1396.98
TP-0001606,OPP-00349,LEAD-001991,8,9,2023-05-26,2,meta_ads,meta_awareness_2023,sales_call,/webinar/automacao-vendas-demo,AST-0014,90,0,0,0.331119,31820.53
TP-0001607,OPP-00349,LEAD-001991,9,9,2023-05-28,0,meta_ads,fb-leads-varejo-2023,demo_request,/lp/trial-30-dias,AST-0016,100,0,1,0.50929,48942.73
TP-0001608,OPP-00350,LEAD-001993,1,5,2023-04-24,43,direct,,click,/lp/demo-gratis,AST-0015,26,1,0,0.026051,2920.37
TP-0001609,OPP-00350,LEAD-001993,2,5,2023-04-29,38,direct,,form_fill,/produto/crm-integracao,AST-0019,75,0,0,0.105018,11772.56
TP-0001610,OPP-00350,LEAD-001993,3,5,2023-05-08,29,direct,(not set),demo_request,/lp/trial-30-dias,AST-0016,87,0,0,0.290524,32567.74
TP-0001611,OPP-00350,LEAD-001993,4,5,2023-05-13,24,direct,(not set),sales_call,/lp/trial-30-dias,AST-0016,95,0,0,0.467132,52365.51
TP-0001612,OPP-00350,LEAD-001993,5,5,2023-05-18,19,direct,(direct),email_open,/lp/roi-calculator,AST-0018,18,0,1,0.111274,12473.81
TP-0001613,OPP-00351,LEAD-001994,1,2,2023-05-11,28,paid_search,google_brand_keywords_2023,click,/produto/crm-integracao,AST-0019,11,1,0,0.135008,10746.63
TP-0001614,OPP-00351,LEAD-001994,2,2,2023-06-04,4,paid_search,pesquisa_concorrentes_q2_2023,click,/produto/api-marketplace,AST-0021,26,0,1,0.864992,68853.37
TP-0001615,OPP-00352,LEAD-001996,1,4,2023-05-07,24,webinar_evento,campanha_natal_2023,impression,/lp/trial-30-dias,AST-0016,16,1,0,0.008592,1144.41
TP-0001616,OPP-00352,LEAD-001996,2,4,2023-05-09,22,direct,(not set),click,/produto/crm-integracao,AST-0019,40,0,0,0.022872,3046.52
TP-0001617,OPP-00352,LEAD-001996,3,4,2023-05-17,14,direct,(not set),form_fill,/lp/comparativo-erp,AST-0017,74,0,0,0.148504,19780.77
TP-0001618,OPP-00352,LEAD-001996,4,4,2023-05-30,1,direct,,demo_request,/produto/crm-integracao,AST-0019,88,0,1,0.820032,109228.3
TP-0001619,OPP-00353,LEAD-001999,1,3,2023-04-21,44,webinar_evento,black_friday_2023,impression,/blog/churn-saas-brasil,AST-0005,1,1,0,0.00489,588.74
TP-0001620,OPP-00353,LEAD-001999,2,3,2023-05-14,21,webinar_evento,evento_crm_gestores_q2,click,/webinar/crm-para-gestores,AST-0013,26,0,0,0.058339,7023.96
TP-0001621,OPP-00353,LEAD-001999,3,3,2023-05-29,6,webinar_evento,evento_crm_gestores_q2,form_fill,/webinar/automacao-vendas-demo,AST-0014,74,0,1,0.936772,112787.3
TP-0001622,OPP-00354,LEAD-002001,1,4,2023-04-30,37,linkedin_ads,linkedin_prospeccao_q2_2023,impression,/ebook/crm-para-varejo,AST-0008,22,1,0,0.00939,420.65
TP-0001623,OPP-00354,LEAD-002001,2,4,2023-05-14,23,linkedin_ads,linkedin_gestores_2023,click,/lp/comparativo-erp,AST-0017,12,0,0,0.058901,2638.75
TP-0001624,OPP-00354,LEAD-002001,3,4,2023-05-17,20,linkedin_ads,linkedin_gestores_2023,content_view,/ebook/integracao-sistemas-guia,AST-0011,25,0,0,0.097302,4359.13
TP-0001625,OPP-00354,LEAD-002001,4,4,2023-05-22,15,linkedin_ads,linkedin_prospeccao_q2_2023,demo_request,/ebook/gestao-pipeline-vendas,AST-0009,100,0,1,0.834408,37381.47
TP-0001626,OPP-00355,LEAD-002005,1,5,2023-05-03,40,paid_search,google_brand_keywords_2023,click,/blog/integracao-erp-sistemas,AST-0003,24,1,0,0.013551,325.23
TP-0001627,OPP-00355,LEAD-002005,2,5,2023-05-09,34,email_marketing,email_reengajamento_q2_2023,click,/blog/integracao-erp-sistemas,AST-0003,35,0,0,0.016002,384.04
TP-0001628,OPP-00355,LEAD-002005,3,5,2023-05-21,22,email_marketing,email_nurture_leads_2023,form_fill,/produto/erp-connector,AST-0020,61,0,0,0.138258,3318.19
TP-0001629,OPP-00355,LEAD-002005,4,5,2023-05-22,21,email_marketing,newsletter_mensal_05_2023,demo_request,/webinar/integracao-erp-ao-vivo,AST-0012,99,0,0,0.215992,5183.82
TP-0001630,OPP-00355,LEAD-002005,5,5,2023-05-31,12,email_marketing,newsletter_mensal_05_2023,demo_request,/ebook/integracao-sistemas-guia,AST-0011,91,0,1,0.616196,14788.71
TP-0001631,OPP-00356,LEAD-002006,1,5,2023-05-02,31,paid_search,crm-b2b-keywords-2023,click,/produto/api-marketplace,AST-0021,39,1,0,0.023699,1585.47
TP-0001632,OPP-00356,LEAD-002006,2,5,2023-05-06,27,paid_search,pesquisa_concorrentes_q2_2023,click,/lp/demo-gratis,AST-0015,19,0,0,0.024259,1622.93
TP-0001633,OPP-00356,LEAD-002006,3,5,2023-05-06,27,paid_search,google_brand_keywords_2023,form_fill,/lp/comparativo-erp,AST-0017,50,0,0,0.08895,5950.73
TP-0001634,OPP-00356,LEAD-002006,4,5,2023-05-30,3,paid_search,google_brand_keywords_2023,demo_request,/lp/demo-gratis,AST-0015,75,0,0,0.718416,48062.02
TP-0001635,OPP-00356,LEAD-002006,5,5,2023-05-31,2,paid_search,integracao_erp_pesquisa_2023,email_open,/webinar/crm-para-gestores,AST-0013,15,0,1,0.144677,9678.86
TP-0001636,OPP-00357,LEAD-002007,1,4,2023-04-22,39,paid_search,crm-b2b-keywords-2023,click,/produto/crm-integracao,AST-0019,20,1,0,0.008794,228.63
TP-0001637,OPP-00357,LEAD-002007,2,4,2023-05-08,23,paid_search,pesquisa_concorrentes_q2_2023,click,/produto/api-marketplace,AST-0021,25,0,0,0.021211,551.49
TP-0001638,OPP-00357,LEAD-002007,3,4,2023-05-25,6,paid_search,crm-b2b-keywords-2023,form_fill,/lp/demo-gratis,AST-0015,53,0,0,0.261933,6810.25
TP-0001639,OPP-00357,LEAD-002007,4,4,2023-05-28,3,paid_search,google_branded_2023,demo_request,/lp/demo-gratis,AST-0015,92,0,1,0.708063,18409.63
TP-0001640,OPP-00358,LEAD-002009,1,6,2023-04-28,44,organic_search,(not set),impression,/produto/crm-integracao,AST-0019,10,1,0,0.00179,247.18
TP-0001641,OPP-00358,LEAD-002009,2,6,2023-04-29,43,organic_search,,click,/produto/api-marketplace,AST-0021,31,0,0,0.004436,612.65
TP-0001642,OPP-00358,LEAD-002009,3,6,2023-06-02,9,organic_search,(none),content_view,/produto/api-marketplace,AST-0021,39,0,0,0.067093,9265.52
TP-0001643,OPP-00358,LEAD-002009,4,6,2023-06-04,7,organic_search,,form_fill,/blog/funil-vendas-complexas,AST-0006,71,0,0,0.212839,29393.04
TP-0001644,OPP-00358,LEAD-002009,5,6,2023-06-07,4,organic_search,(not set),content_view,/produto/erp-connector,AST-0020,41,0,0,0.095892,13242.65
TP-0001645,OPP-00358,LEAD-002009,6,6,2023-06-08,3,organic_search,(none),demo_request,/blog/gestao-vendas-b2b,AST-0001,95,0,1,0.61795,85338.95
TP-0001646,OPP-00359,LEAD-002012,1,2,2023-05-27,6,paid_search,crm-b2b-keywords-2023,click,/lp/comparativo-erp,AST-0017,21,1,0,0.411592,48032.83
TP-0001647,OPP-00359,LEAD-002012,2,2,2023-05-30,3,paid_search,pesquisa_concorrentes_q2_2023,click,/blog/crm-para-industria,AST-0002,45,0,1,0.588408,68667.17
TP-0001648,OPP-00360,LEAD-002030,1,7,2023-05-02,37,linkedin_ads,lkd_awareness_2023,impression,/webinar/automacao-vendas-demo,AST-0014,4,1,0,0.00332,152.72
TP-0001649,OPP-00360,LEAD-002030,2,7,2023-05-04,35,paid_search,google_branded_2023,click,/produto/erp-connector,AST-0020,28,0,0,0.008838,406.55
TP-0001650,OPP-00360,LEAD-002030,3,7,2023-05-10,29,paid_search,integracao_erp_pesquisa_2023,content_view,/produto/erp-connector,AST-0020,19,0,0,0.018089,832.1
TP-0001651,OPP-00360,LEAD-002030,4,7,2023-05-14,25,paid_search,integracao_erp_pesquisa_2023,demo_request,/webinar/crm-para-gestores,AST-0013,77,0,0,0.096286,4429.14
TP-0001652,OPP-00360,LEAD-002030,5,7,2023-05-14,25,paid_search,google_brand_keywords_2023,sales_call,/lp/comparativo-erp,AST-0017,92,0,0,0.108321,4982.79
TP-0001653,OPP-00360,LEAD-002030,6,7,2023-05-20,19,paid_search,integracao_erp_pesquisa_2023,content_view,/produto/api-marketplace,AST-0021,37,0,0,0.036951,1699.75
TP-0001654,OPP-00360,LEAD-002030,7,7,2023-06-04,4,paid_search,pesquisa_concorrentes_q2_2023,sales_call,/lp/roi-calculator,AST-0018,77,0,1,0.728195,33496.95
TP-0001655,OPP-00361,LEAD-002059,1,8,2023-04-24,37,webinar_evento,black_friday_2023,impression,/webinar/automacao-vendas-demo,AST-0014,1,1,0,0.003951,581.22
TP-0001656,OPP-00361,LEAD-002059,2,8,2023-05-01,30,direct,(direct),click,/produto/crm-integracao,AST-0019,11,0,0,0.015033,2211.4
TP-0001657,OPP-00361,LEAD-002059,3,8,2023-05-09,22,direct,(direct),form_fill,/lp/demo-gratis,AST-0015,67,0,0,0.09761,14358.43
TP-0001658,OPP-00361,LEAD-002059,4,8,2023-05-12,19,direct,,demo_request,/produto/erp-connector,AST-0020,93,0,0,0.175908,25876.02
TP-0001659,OPP-00361,LEAD-002059,5,8,2023-05-21,10,direct,(direct),sales_call,/produto/crm-integracao,AST-0019,80,0,0,0.37638,55365.51
TP-0001660,OPP-00361,LEAD-002059,6,8,2023-05-25,6,direct,(direct),impression,/produto/crm-integracao,AST-0019,16,0,0,0.027825,4093.09
